28|0|1,1-dimethylcyclopropane|C5H10|0|1|70.1325|1630-94-0|66810|74202|InChI=1S/C5H10/c1-5(2)3-4-5/h3-4H2,1-2H3|PBIJFSCPEFQXBB-UHFFFAOYSA-N|cycloalkane;quaternary_carbon;primary_carbon;secondary_carbon||11-dimethylcyclopropane.sdf|C1|1|0|||maaren|2018-03-31 15:18:00
29|0|1,1-dimethylpyrrolidin-1-ium|C6H14N+|1|1|100.181|15312-12-6|173264|200182|InChI=1S/C6H14N/c1-7(2)5-3-4-6-7/h3-6H2,1-2H3/q+1|GARJMFRQLMUUDD-UHFFFAOYSA-N|cation;secondary_carbon;C_ONS_bond;quaternary_ammonium;ammonium;charged;amine;heterocyclic;nitrogen_heterocycle;cation;quaternary_aliph_ammonium|1,1-dimethylpyrrolidinium|11-dimethylpyrrolidinium.sdf|C1|1|0|||maaren|2018-03-31 15:18:04
30|0|1,2,3,4-tetrafluorobenzene|C6H2F4|0|1|150.074|551-62-2|21106162|11084|InChI=1S/C6H2F4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H|SOZFIIXUNAKEJP-UHFFFAOYSA-N|arylfluoride;halogenated_compound;aromatic;aromatic_derivative||1234-tetrafluorobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:18:08
31|0|1,2,3,4-tetrahydronaphthalene|C10H12|0|1|132.202|119-64-2|8097|8404|InChI=1S/C10H12/c1-2-6-10-8-4-3-7-9(10)5-1/h1-2,5-6H,3-4,7-8H2|CXWXQJXEFPUFDZ-UHFFFAOYSA-N|annelated_rings;aromatic_derivative;cycloalkane;aromatic;secondary_carbon|tetralin|1234-tetrahydronaphthalene.sdf|C1|1|0|||maaren|2018-03-31 15:18:12
32|0|1,2,3,4-tetramethylbenzene|C10H14|0|1|134.218|488-23-3|9844|10263|InChI=1S/C10H14/c1-7-5-6-8(2)10(4)9(7)3/h5-6H,1-4H3|UOHMMEJUHBCKEE-UHFFFAOYSA-N|aromatic_derivative;aromatic;primary_carbon|prehnitene;prehnitol|1234-tetramethylbenzene.sdf|C1|1|0|||maaren|2018-03-31 15:18:16
33|0|1,2,3,5-tetrafluorobenzene|C6H2F4|0|1|150.074|2367-82-0|21159625|16910|InChI=1S/C6H2F4/c7-3-1-4(8)6(10)5(9)2-3/h1-2H|UHHYOKRQTQBKSB-UHFFFAOYSA-N|aromatic;halogenated_compound;arylfluoride;aromatic_derivative||1235-tetrafluorobenzene.sdf|Cs|1|0|||maaren|2018-03-31 15:18:19
34|0|penta-1,2,3-triene|C5H6|0|1|66.1009|62018-46-6||13593933|InChI=1S/C5H6/c1-3-5-4-2/h4H,1H2,2H3|WWQAGDWTJOKFQB-UHFFFAOYSA-N|alkene;primary_carbon;alkyne|1,2,3-pentatriene|123-pentatriene.sdf|C1|1|0|||maaren|2018-03-31 15:18:23
35|0|propane-1,2,3-triol|C3H8O3|0|1|92.0935|56-81-5|733|753|InChI=1S/C3H8O3/c4-1-3(6)2-5/h3-6H,1-2H2|PEDCQBHIVMGVHV-UHFFFAOYSA-N|rotatable_bond;primary_alcohol;secondary_alcohol;C_ONS_bond;alcohol;1,2-diol|1,2,3-propanetriol;glycerol;glycerin;glycerine|123-propanetriol.sdf|C1|1|2|||maaren|2018-03-31 15:18:27
36|0|1,2,3-trichloropropane|C3H5Cl3|0|1|147.431|96-18-4|7013|7285|InChI=1S/C3H5Cl3/c4-1-3(6)2-5/h3H,1-2H2|CFXQEHVMCRXUSD-UHFFFAOYSA-N|halogenated_compound;rotatable_bond;alkylchloride;alkane|trichlorohydrin;allyl trichloride|123-trichloropropane.sdf|C1|1|2|||maaren|2018-03-31 15:18:31
37|0|1,2,3-trimethylimidazol-1-ium|C6H11N2+|1|1|111.164||3052183|3825986|InChI=1S/C6H11N2/c1-6-7(2)4-5-8(6)3/h4-5H,1-3H3/q+1|KCUGPPHNMASOTE-UHFFFAOYSA-N|cation;aromatic;charged;heteroaromatic;quaternary_ammonium;nitrogen_heterocyclic_aromatic_derivative;hetero_N_nonbasic;heterocyclic;hetero_N_nonbasic;hetero_N_basic_no_H;hetero_N_basic_no_H;primary_carbon;C_ONS_bond;cation|1,2,3-trimethyl-imidazolium|123-trimethyl-imidazolium.sdf|C1|1|0|||maaren|2018-03-31 15:18:35
